trade_date,decile,ret,cum.ret,name
2016-10-18,4,0.0177021245101448,3.9209097121943,tol_skew
2016-10-18,5,0.0115289693937686,3.00769708551867,tol_skew
2016-10-18,6,0.0176607205376633,2.7662373983349,tol_skew
2016-10-18,7,0.014958390650137,2.41167607604541,tol_skew
2016-10-18,8,0.0151628462862584,1.48566660830232,tol_skew
2016-10-18,9,0.0170992645785944,1.67924603564259,tol_skew
2016-10-18,10,0.0175111678303887,0.555626034609055,tol_skew
2016-10-18,10086,-0.00116353006872866,10.6203003448976,tol_skew
2016-10-19,1,0.00225817646075349,6.05539472871915,tol_skew
2016-10-19,2,0.00143418645926043,5.37750133958092,tol_skew
2016-10-19,3,0.000368227423159596,4.4139180208463,tol_skew
2016-10-19,4,-9.51679338772858e-05,3.92053656731807,tol_skew
2016-10-19,5,0.00059195591315389,3.00947750959342,tol_skew
2016-10-19,6,-0.000881434703884495,2.76379914069282,tol_skew
2016-10-19,7,-0.000881787120562359,2.40954949114258,tol_skew
2016-10-19,8,-0.000660567614361758,1.48468522505513,tol_skew
2016-10-19,9,-0.00139215571433149,1.6769082636783,tol_skew
2016-10-19,10,-0.000709519768932362,0.555231806953366,tol_skew
2016-10-19,10086,0.00296769622968585,10.6518181701893,tol_skew
2016-10-20,1,0.0036508010856285,6.07750177036867,tol_skew
2016-10-20,2,0.00486640565034122,5.40367044248457,tol_skew
2016-10-20,3,0.00376985733277991,4.43055786206348,tol_skew
2016-10-20,4,0.00466545487790219,3.93882765377006,tol_skew
2016-10-20,5,0.00280859741225556,3.01792992033911,tol_skew
2016-10-20,6,0.00368760256348389,2.77399093348899,tol_skew
2016-10-20,7,0.0031537171759737,2.41714852875916,tol_skew
2016-10-20,8,0.00147504639238207,1.48687520464017,tol_skew
2016-10-20,9,0.00129917691350973,1.67908686418055,tol_skew
2016-10-20,10,-0.000276608003181973,0.555078225391941,tol_skew
2016-10-20,10086,0.00392740908881047,10.6936522176833,tol_skew
2016-10-21,1,-0.00738834567122594,6.0325990864717,tol_skew
2016-10-21,2,-0.00534067203896812,5.3748112108446,tol_skew
2016-10-21,3,-0.00589343928241442,4.40444663831619,tol_skew
2016-10-21,4,-0.0046085714046888,3.9206752852769,tol_skew
2016-10-21,5,-0.00392522999404946,3.00608385129585,tol_skew
2016-10-21,6,-0.00411130205786381,2.76258621885565,tol_skew
2016-10-21,7,-0.00897715235599019,2.39544941814943,tol_skew
2016-10-21,8,-0.00506502492501637,1.47934414466828,tol_skew
2016-10-21,9,-0.00463857538424495,1.67129829318435,tol_skew
2016-10-21,10,-0.00659482747573447,0.551417580259945,tol_skew
2016-10-21,10086,-0.000793518195491469,10.6851666100723,tol_skew
2016-10-24,1,0.00854306470477699,6.0841359708054,tol_skew
2016-10-24,2,0.0113131779907647,5.43561740673964,tol_skew
2016-10-24,3,0.00991629180946133,4.44812241644093,tol_skew
2016-10-24,4,0.00943011115247603,3.95764768900983,tol_skew
2016-10-24,5,0.00612697999084397,3.02450206690354,tol_skew
2016-10-24,6,0.0102316340111281,2.79085198997116,tol_skew
2016-10-24,7,0.00911461309006129,2.41728301277268,tol_skew
2016-10-24,8,0.00781842840767003,1.49091029095368,tol_skew
2016-10-24,9,0.00673485119701454,1.68255423849477,tol_skew
2016-10-24,10,0.00747816289832758,0.55554117075013,tol_skew
2016-10-24,10086,0.0010649018064494,10.6965452632975,tol_skew
2016-10-25,1,0.00546013013595228,6.11735614497083,tol_skew
2016-10-25,2,0.00706158255252395,5.47400146778127,tol_skew
2016-10-25,3,0.00623630723046088,4.47586227442856,tol_skew
2016-10-25,4,0.00358661437680322,3.97184224510955,tol_skew
2016-10-25,5,0.00488454176262272,3.03927537356047,tol_skew
2016-10-25,6,0.00700002453566823,2.81038802237638,tol_skew
2016-10-25,7,0.00216945673964195,2.42252720369636,tol_skew
2016-10-25,8,0.00473050215661875,1.49796304530036,tol_skew
