trade_date,decile,ret,cum.ret,name
2010-12-24,6,-0.0142507018030178,2.27239733374933,dROA
2010-12-24,7,-0.0205840574419606,2.54109181056618,dROA
2010-12-24,8,-0.020425383999772,4.00911087643665,dROA
2010-12-24,9,-0.0178913562921687,3.30225307526126,dROA
2010-12-24,10,-0.0180008436359787,2.79505515801918,dROA
2010-12-24,10086,-0.00400550287836011,1.37622459672641,dROA
2010-12-27,1,-0.0274103549373122,2.02558952874865,dROA
2010-12-27,2,-0.0330647224519713,1.3851980879541,dROA
2010-12-27,3,-0.0307738094273441,1.21440698852067,dROA
2010-12-27,4,-0.0258941126683618,1.87204891689102,dROA
2010-12-27,5,-0.0267141363252254,2.50018815544374,dROA
2010-12-27,6,-0.0287177546233058,2.20713918471207,dROA
2010-12-27,7,-0.02581178701383,2.47550168996926,dROA
2010-12-27,8,-0.0280714399707931,3.8965693611325,dROA
2010-12-27,9,-0.0311359654105068,3.19943423773319,dROA
2010-12-27,10,-0.0295250513388162,2.71253101098385,dROA
2010-12-27,10086,-0.00211469640150397,1.37331429952405,dROA
2010-12-28,1,-0.0286148578924736,1.96762757223503,dROA
2010-12-28,2,-0.0278079104309306,1.34667862359518,dROA
2010-12-28,3,-0.0259355549996975,1.18291066927788,dROA
2010-12-28,4,-0.020819645047364,1.83307352293005,dROA
2010-12-28,5,-0.0188084302496707,2.45316354091103,dROA
2010-12-28,6,-0.021867535656711,2.15887448989105,dROA
2010-12-28,7,-0.0182002794508959,2.43044686743065,dROA
2010-12-28,8,-0.0259334621737391,3.79551782699822,dROA
2010-12-28,9,-0.0212229282426762,3.13153287448861,dROA
2010-12-28,10,-0.023369721584859,2.64913991646686,dROA
2010-12-28,10086,0.00524513630761457,1.38051752021825,dROA
2010-12-29,1,0.0118338665623524,1.99091221436926,dROA
2010-12-29,2,0.0134379518216646,1.36477522605832,dROA
2010-12-29,3,0.0174675519221269,1.20357322281273,dROA
2010-12-29,4,0.0139479409407721,1.85864112416797,dROA
2010-12-29,5,0.0168602485921575,2.494524488048,dROA
2010-12-29,6,0.0184036776439138,2.19860572007667,dROA
2010-12-29,7,0.0165098508874048,2.47057318280169,dROA
2010-12-29,8,0.017007773777713,3.86007113556908,dROA
2010-12-29,9,0.0168319585572327,3.18424270605262,dROA
2010-12-29,10,0.0149227829388154,2.68867245641484,dROA
2010-12-29,10086,0.003088916376463,1.38478182339444,dROA
2010-12-30,1,0.00163024545914983,1.9941578899663,dROA
2010-12-30,2,0.00202390468591243,1.36753740103355,dROA
2010-12-30,3,0.00195112976004796,1.20592155034615,dROA
2010-12-30,4,0.00344568674118228,1.86504541924613,dROA
2010-12-30,5,0.00496943821354285,2.50692087336353,dROA
2010-12-30,6,0.00225735169933007,2.20356874643505,dROA
2010-12-30,7,0.00214498018260442,2.47587251331847,dROA
2010-12-30,8,0.00742877397442302,3.88874673156042,dROA
2010-12-30,9,0.00557605064907751,3.20199820466052,dROA
2010-12-30,10,0.00385779233031811,2.69904479639594,dROA
2010-12-30,10086,0.00222754687116828,1.3878664898124,dROA
2010-12-31,1,0.0190731949865298,2.03219285223556,dROA
2010-12-31,2,0.0216381754759927,1.3971284152871,dROA
2010-12-31,3,0.0198796545240536,1.22989485415014,dROA
2010-12-31,4,0.0223247049052616,1.90668200786571,dROA
2010-12-31,5,0.021742133519269,2.56142668171444,dROA
2010-12-31,6,0.0204938739320737,2.24872840652514,dROA
2010-12-31,7,0.0242092021345753,2.53581141145284,dROA
2010-12-31,8,0.0225750168530823,3.97653525456277,dROA
2010-12-31,9,0.0244332100738291,3.28023329945102,dROA
2010-12-31,10,0.0226493959337432,2.76017653063242,dROA
2010-12-31,10086,0.00357620094721344,1.39282977926787,dROA
2011-01-04,1,0.0175778407287898,2.06791441452234,dROA
2011-01-04,2,0.0178632547114086,1.42208567603392,dROA
2011-01-04,3,0.018673790519753,1.25286165301787,dROA
2011-01-04,4,0.0178044974840144,1.94062952287757,dROA
2011-01-04,5,0.0124282681268114,2.59326077930195,dROA
2011-01-04,6,0.0145858662173376,2.28152805822185,dROA
2011-01-04,7,0.0128013109234812,2.56827312177416,dROA
2011-01-04,8,0.0183706490245201,4.04958678805797,dROA
2011-01-04,9,0.0172816855833492,3.33692125997216,dROA
2011-01-04,10,0.0180783670684488,2.81007601512691,dROA
